return_id,item_id,reason,return_date
4394,93098,Customer changed mind,2022-06-21
4395,17868,Wrong item,2023-09-03
4396,5659,Damaged,2022-05-10
4397,22939,Customer changed mind,2020-09-28
4398,73540,Wrong item,2022-06-05
4399,12405,Damaged,2022-09-05
4400,61692,Wrong item,2021-08-16
4401,33804,Wrong item,2023-08-09
4402,56942,Wrong item,2023-03-09
4403,24236,Wrong item,2078-10-07
4404,28246,Wrong item,2022-05-27
4405,55221,Damaged,2022-02-25
4406,34462,Wrong item,2021-06-02
4407,40070,Damaged,2023-01-08
4408,14932,Customer changed mind,2020-09-10
4409,84138,Customer changed mind,2021-02-07
4410,10578,Customer changed mind,2021-06-03
4411,69695,Damaged,2020-12-19
4412,79595,Damaged,2022-02-04
4413,384,Damaged,2021-12-09
4414,18381,Wrong item,2020-08-17
4415,59427,Wrong item,2020-03-15
4416,61533,Wrong item,2020-04-24
4417,65135,Damaged,2020-10-27
4418,98740,Customer changed mind,2022-03-20
4419,22689,Customer changed mind,2023-11-22
4420,25942,Damaged,2021-01-07
4421,60207,Wrong item,2023-01-13
4422,1374,Customer changed mind,2022-07-19
4423,39913,Damaged,2023-01-17
4424,48364,Customer changed mind,2020-06-14
4425,57917,Damaged,2022-05-13
4426,18404,Wrong item,2022-12-18
4427,84250,Damaged,2022-04-12
4428,73683,Wrong item,2023-04-01
4429,24084,Damaged,2020-01-08
4430,42857,Wrong item,2020-05-27
4431,72830,Wrong item,2022-05-16
4432,16346,Damaged,2022-10-16
4433,24153,Damaged,2023-12-08
4434,89812,Customer changed mind,2057-05-04
4435,66970,Damaged,2023-11-22
4436,77617,Customer changed mind,2021-07-25
4437,56686,Damaged,2022-08-25
4438,4408,Wrong item,2020-06-04
4439,68079,Customer changed mind,2022-11-06
4440,37231,Damaged,2022-02-24
4441,71194,Damaged,2020-09-16
4442,79907,Wrong item,2023-02-20
4443,29391,Damaged,2021-01-05
4444,51336,Wrong item,2022-07-12
4445,43586,Wrong item,2023-07-21
4446,77102,Wrong item,2023-04-23
4447,85015,Wrong item,2020-11-11
4448,87203,Wrong item,2022-03-01
4449,48695,Wrong item,2023-01-30
4450,73535,Wrong item,2023-02-27
4451,30530,Damaged,2022-09-09
4452,22178,Wrong item,2020-09-15
4453,82706,Wrong item,2021-12-18
4454,35810,Damaged,2020-01-11
4455,97602,Damaged,2021-04-11
4456,98443,Damaged,2022-04-02
4457,76432,Customer changed mind,2022-12-30
4458,95451,Customer changed mind,2056-08-17
4459,54799,Damaged,2023-06-25
4460,93829,Damaged,2039-07-17
4461,67015,Customer changed mind,2021-05-24
4462,72002,Damaged,2023-05-16
4463,33078,Wrong item,2020-10-29
4464,1104,Customer changed mind,2020-08-11
4465,33178,Customer changed mind,2022-03-29
4466,28399,Wrong item,2020-05-03
4467,68638,Damaged,2085-10-08
4468,45212,Wrong item,2023-03-04
4469,2258,Damaged,2021-11-01
4470,26338,Customer changed mind,2020-08-20
4471,53016,Customer changed mind,2021-07-16
4472,45394,Wrong item,2021-04-27
4473,85856,Customer changed mind,2022-07-24
4474,46934,Customer changed mind,2023-02-04
4475,11876,Customer changed mind,2021-01-17
4476,82406,Wrong item,2022-11-02
4477,25330,Wrong item,2023-08-09
4478,15556,Customer changed mind,2021-01-28
4479,34187,Customer changed mind,2022-06-26
4480,64297,Damaged,2036-00-25
4481,39798,Wrong item,2023-09-05
4482,60808,Customer changed mind,2023-07-18
4483,937,Customer changed mind,2023-11-02
4484,60674,Customer changed mind,2023-11-15
4485,80885,Wrong item,2022-09-28
4486,41511,Customer changed mind,2023-01-16
4487,61466,Customer changed mind,2022-11-14
4488,5073,Damaged,2021-12-10
4489,7747,Wrong item,2022-09-28
4490,2659,Wrong item,2022-06-22
4491,79336,Customer changed mind,2022-01-25
4492,22611,Customer changed mind,2020-12-31
4493,84716,Wrong item,2023-11-14
4494,94973,Customer changed mind,2064-04-22
4495,59220,Damaged,2084-07-24
4496,35560,Wrong item,2023-11-17
4497,74351,Wrong item,2020-05-02
4498,55193,Damaged,2021-08-23
4499,32543,Wrong item,2022-04-15
4500,56584,Customer changed mind,2021-03-05
4501,62252,Damaged,2021-03-05
4502,49556,Wrong item,2021-09-03
4503,27637,Damaged,2022-09-29
4504,87434,Damaged,2021-05-01
4505,47106,Damaged,2022-07-14
4506,9362,Customer changed mind,2020-07-16
4507,49961,Customer changed mind,2020-07-12
4508,65417,Customer changed mind,2022-05-30
4509,4184,Damaged,2022-11-21
4510,39268,Customer changed mind,2021-08-25
4511,83805,Damaged,2021-05-23
4512,10729,Wrong item,2020-01-11
4513,44872,Customer changed mind,2023-07-18
4514,6661,Customer changed mind,2022-06-08
4515,95852,Wrong item,2022-02-14
4516,98343,Damaged,2022-05-23
4517,4600,Customer changed mind,2020-06-06
4518,94282,Wrong item,2022-01-29
4519,58294,Damaged,2023-06-04
4520,86550,Wrong item,2021-08-30
4521,66600,Customer changed mind,2020-03-02
4522,92039,Wrong item,2022-04-19
4523,3731,Customer changed mind,2022-03-01
4524,2951,Wrong item,2020-08-28
4525,23412,Wrong item,2021-01-06
4526,76929,Damaged,2023-08-22
4527,39434,Customer changed mind,2022-02-06
4528,17690,Wrong item,2022-09-23
4529,10637,Customer changed mind,2020-12-01
4530,90657,Wrong item,2020-03-16
4531,52989,Customer changed mind,2022-02-26
4532,84488,Wrong item,2021-05-11
4533,81772,Wrong item,2021-04-22
4534,255,Damaged,2023-12-06
4535,78546,Damaged,2022-09-22
4536,16011,Customer changed mind,2022-05-27
4537,96099,Damaged,2020-06-13
4538,59972,Wrong item,2020-07-25
4539,38454,Wrong item,2022-11-12
4540,23100,Customer changed mind,2020-02-06
4541,45061,Damaged,2020-06-14
4542,32138,Wrong item,2023-04-11
4543,80037,Damaged,2023-02-07
4544,91700,Wrong item,2023-06-22
4545,20919,Wrong item,2020-09-11
4546,5550,Damaged,2062-04-13
4547,76035,Wrong item,2021-06-17
4548,6175,Wrong item,2023-06-10
4549,92440,Customer changed mind,2023-10-25
4550,50665,Damaged,2021-07-30
4551,41494,Customer changed mind,2023-12-06
4552,36044,Customer changed mind,2031-01-07
4553,15653,Damaged,2023-10-08
4554,29717,Customer changed mind,2020-12-20
4555,76539,Customer changed mind,2020-04-15
4556,41365,Customer changed mind,2023-02-25
4557,63563,Wrong item,2022-12-30
4558,17538,Wrong item,2020-05-26
4559,89843,Customer changed mind,2022-02-28
4560,56906,Wrong item,2020-02-06
4561,12978,Customer changed mind,2023-09-04
4562,47756,Wrong item,2070-05-12
4563,94997,Damaged,2020-08-12
4564,15530,Damaged,2021-08-08
4565,65989,Wrong item,2021-12-11
4566,59492,Damaged,2020-04-20
4567,47584,Customer changed mind,2022-10-07
4568,44930,Customer changed mind,2023-01-21
4569,88650,Damaged,2023-07-07
4570,78277,Customer changed mind,2020-01-08
4571,59038,Wrong item,2020-06-24
4572,93443,Damaged,2023-01-13
4573,68069,Damaged,2023-02-02
4574,35369,Customer changed mind,2023-04-13
4575,90177,Customer changed mind,2020-01-05
4576,67904,Damaged,2020-03-20
4577,66536,Customer changed mind,2023-06-12
4578,77478,Wrong item,2021-07-28
4579,71223,Customer changed mind,2023-08-24
4580,16631,Customer changed mind,2021-03-23
4581,71497,Wrong item,2020-07-05
4582,61596,Damaged,2023-06-17
4583,40848,Wrong item,2021-11-23
4584,63572,Customer changed mind,2020-11-01
4585,86170,Damaged,2021-03-17
4586,49576,Wrong item,2094-03-07
4587,26043,Wrong item,2020-10-18
4588,86670,Wrong item,2021-07-29
4589,51178,Wrong item,2020-10-05
4590,82097,Damaged,2020-06-22
4591,78217,Wrong item,2023-07-12
4592,49867,Wrong item,2022-06-22
4593,89401,Damaged,2020-08-01
4594,34332,Wrong item,2020-11-01
4595,72342,Customer changed mind,2021-06-19
4596,67703,Wrong item,2038-04-20
4597,91254,Wrong item,2020-10-19
4598,82701,Customer changed mind,2022-06-04
4599,39119,Customer changed mind,2020-12-04
4600,46350,Damaged,2020-03-14
4601,92773,Damaged,2050-07-24
4602,37058,Damaged,2020-05-20
4603,89326,Wrong item,2021-05-25
4604,35674,Customer changed mind,2050-10-12
4605,17805,Wrong item,2058-01-16
4606,84427,Wrong item,2021-06-19
4607,4479,Damaged,2050-03-17
4608,55174,Damaged,2021-07-06
4609,83267,Damaged,2023-06-24
4610,81667,Customer changed mind,2022-08-31
4611,60592,Wrong item,2022-05-13
4612,93890,Customer changed mind,2023-05-22
4613,2296,Customer changed mind,2038-04-01
4614,61082,Wrong item,2021-06-15
4615,54669,Wrong item,2021-01-29
4616,89050,Damaged,2023-01-15
4617,12205,Customer changed mind,2020-12-01
4618,41278,Damaged,2023-06-10
4619,18285,Damaged,2021-06-09
4620,43035,Damaged,2020-07-29
4621,63955,Wrong item,2021-02-25
4622,36782,Damaged,2068-05-24
4623,63512,Damaged,2022-11-02
4624,92879,Customer changed mind,2022-05-28
4625,99523,Wrong item,2043-00-05
4626,24340,Customer changed mind,2023-09-30
4627,96331,Wrong item,2021-03-31
4628,72228,Wrong item,2078-04-02
4629,33658,Damaged,2023-07-29
4630,9390,Damaged,2023-02-27
4631,23202,Wrong item,2020-03-20
4632,17068,Damaged,2023-02-25
4633,92104,Wrong item,2020-01-29
4634,94052,Damaged,2021-12-08
4635,17492,Customer changed mind,2020-01-18
4636,71136,Wrong item,2020-06-26
4637,91497,Customer changed mind,2021-07-25
4638,954,Wrong item,2067-01-16
4639,63324,Wrong item,2023-03-26
4640,68088,Damaged,2022-06-21
4641,97162,Wrong item,2023-09-14
4642,61982,Wrong item,2020-11-22
4643,48655,Damaged,2020-03-04
4644,42588,Customer changed mind,2022-08-03
4645,52690,Damaged,2081-10-21
4646,31475,Damaged,2021-04-22
4647,18140,Damaged,2022-04-13
4648,64388,Wrong item,2021-11-06
4649,44715,Wrong item,2022-11-06
4650,64709,Customer changed mind,2021-03-31
4651,6361,Damaged,2022-02-28
4652,25846,Customer changed mind,2020-05-16
4653,39832,Wrong item,2043-06-04
4654,69212,Damaged,2021-02-20
4655,68707,Customer changed mind,2022-05-10
4656,599,Customer changed mind,2020-09-15
4657,29374,Customer changed mind,2023-01-23
4658,29279,Damaged,2021-06-10
4659,63453,Customer changed mind,2022-06-09
4660,23925,Damaged,2020-04-11
4661,78050,Customer changed mind,2020-05-02
4662,68829,Damaged,2020-07-19
4663,4739,Customer changed mind,2020-04-01
4664,80985,Customer changed mind,2023-03-15
4665,17184,Damaged,2052-01-05
4666,81308,Customer changed mind,2020-08-04
4667,75849,Damaged,2020-08-14
4668,25027,Damaged,2020-08-20
4669,6171,Customer changed mind,2022-06-02
4670,64214,Damaged,2020-12-12
4671,12549,Damaged,2021-01-07
4672,23067,Damaged,2021-09-30
4673,93576,Wrong item,2020-05-13
4674,56917,Wrong item,2022-12-21
4675,14764,Damaged,2021-03-19
4676,47747,Damaged,2020-02-15
4677,39632,Customer changed mind,2020-03-18
4678,18764,Damaged,2021-11-16
4679,23261,Customer changed mind,2022-04-26
4680,35927,Customer changed mind,2020-04-30
4681,94280,Damaged,2022-01-06
4682,2868,Customer changed mind,2023-06-09
4683,95701,Wrong item,2021-02-04
4684,99004,Damaged,2022-06-21
4685,767,Damaged,2022-07-03
4686,1835,Customer changed mind,2020-06-18
4687,32655,Wrong item,2021-11-19
4688,48372,Damaged,2023-01-27
4689,74426,Damaged,2023-10-17
4690,6295,Customer changed mind,2021-04-09
4691,82844,Wrong item,2023-01-18
4692,41961,Customer changed mind,2021-03-31
4693,88394,Customer changed mind,2020-03-12
4694,51887,Wrong item,2022-03-02
4695,44592,Customer changed mind,2020-05-14
4696,22876,Damaged,2020-04-13
4697,74530,Customer changed mind,2023-06-21
4698,2632,Damaged,2021-08-19
4699,83239,Customer changed mind,2022-08-24
4700,46723,Damaged,2021-04-28
4701,47990,Wrong item,2021-03-01
4702,47633,Customer changed mind,2020-03-14
4703,82720,Customer changed mind,2023-01-26
4704,55990,Wrong item,2021-06-23
4705,1341,Customer changed mind,2033-05-25
4706,76571,Wrong item,2022-02-20
4707,99922,Damaged,2021-11-28
4708,98495,Customer changed mind,2020-01-11
4709,15696,Wrong item,2022-10-15
4710,66608,Damaged,2021-12-22
4711,17111,Wrong item,2023-08-27
4712,84263,Damaged,2041-01-22
4713,34191,Damaged,2022-08-14
4714,11100,Customer changed mind,2020-07-05
4715,29706,Customer changed mind,2022-04-10
4716,93107,Customer changed mind,2021-07-17
4717,14255,Damaged,2022-04-08
4718,98110,Wrong item,2022-09-06
4719,54798,Wrong item,2023-02-10
4720,52020,Damaged,2079-05-11
4721,56702,Damaged,2056-05-03
4722,72859,Customer changed mind,2022-09-22
4723,96995,Wrong item,2022-10-06
4724,22370,Damaged,2022-01-10
4725,78306,Damaged,2020-02-27
4726,95710,Wrong item,2054-00-15
4727,23769,Wrong item,2023-04-14
4728,3961,Wrong item,2088-07-25
4729,21233,Damaged,2020-11-18
4730,31539,Damaged,2020-01-24
4731,34922,Damaged,2020-02-24
4732,21879,Customer changed mind,2021-08-31
4733,59602,Wrong item,2021-05-23
4734,94040,Customer changed mind,2021-01-26
4735,455,Wrong item,2023-06-24
4736,96011,Customer changed mind,2023-07-04
4737,66551,Damaged,2023-11-25
4738,49524,Customer changed mind,2092-00-09
4739,97475,Wrong item,2020-12-09
4740,40958,Wrong item,2021-03-01
4741,89032,Wrong item,2022-02-07
4742,73665,Damaged,2079-04-04
4743,67373,Wrong item,2020-03-23
4744,68915,Customer changed mind,2020-08-10
4745,11065,Damaged,2020-03-05
4746,73949,Damaged,2021-08-29
4747,55476,Customer changed mind,2022-03-30
4748,41391,Customer changed mind,2032-07-01
4749,52195,Damaged,2022-04-17
4750,9962,Customer changed mind,2021-03-20
4751,50665,Customer changed mind,2021-01-26
4752,11401,Damaged,2022-01-21
4753,77034,Damaged,2022-05-29
4754,32145,Customer changed mind,2021-02-24
4755,34156,Wrong item,2022-06-15
4756,8646,Customer changed mind,2023-05-29
4757,14995,Wrong item,2021-09-18
4758,74374,Wrong item,2020-08-16
4759,72603,Damaged,2022-04-10
4760,2881,Wrong item,2022-10-09
4761,31706,Customer changed mind,2021-03-13
4762,59301,Customer changed mind,2022-09-14
4763,30982,Damaged,2023-06-29
4764,21896,Wrong item,2022-07-01
4765,26456,Customer changed mind,2023-05-21
4766,34620,Damaged,2021-01-21
4767,49385,Customer changed mind,2020-06-21
4768,82664,Customer changed mind,2022-12-10
4769,42539,Wrong item,2020-12-04
4770,87586,Wrong item,2023-10-14
4771,22605,Customer changed mind,2023-04-01
4772,76707,Wrong item,2023-01-22
4773,72859,Customer changed mind,2023-06-30
4774,83570,Damaged,2023-04-11
4775,94681,Customer changed mind,2021-02-18
4776,73454,Damaged,2020-07-26
4777,50694,Customer changed mind,2020-06-06
4778,99035,Wrong item,2023-02-15
4779,35093,Wrong item,2021-07-05
4780,24853,Damaged,2023-02-11
4781,79860,Damaged,2022-08-04
4782,13547,Wrong item,2022-07-11
4783,80606,Damaged,2021-05-30
4784,74037,Customer changed mind,2020-07-15
4785,48214,Damaged,2083-05-11
4786,92184,Damaged,2021-09-24
4787,83896,Damaged,2023-08-23
4788,21173,Damaged,2022-12-13
4789,312,Wrong item,2023-06-24
4790,44483,Wrong item,2020-01-10
4791,49721,Damaged,2043-01-06
4792,85508,Customer changed mind,2022-08-09
4793,20730,Wrong item,2023-09-16
4794,8100,Customer changed mind,2020-04-26
4795,48039,Customer changed mind,2021-03-15
4796,52639,Customer changed mind,2069-03-24
4797,11435,Wrong item,2020-04-19
4798,51551,Damaged,2023-04-25
4799,95012,Wrong item,2055-09-01
4800,52245,Customer changed mind,2081-10-16
4801,32319,Wrong item,2022-12-06
4802,60176,Wrong item,2022-08-22
4803,805,Wrong item,2021-11-17
4804,78164,Wrong item,2023-07-30
4805,55135,Wrong item,2022-09-04
4806,50783,Wrong item,2022-10-27
4807,20807,Damaged,2023-10-03
4808,4643,Wrong item,2020-04-07
4809,18494,Wrong item,2020-03-15
4810,50232,Customer changed mind,2023-10-13
4811,16383,Damaged,2020-05-14
4812,73221,Damaged,2023-09-24
4813,72672,Customer changed mind,2020-05-10
4814,98489,Wrong item,2023-02-05
4815,31128,Damaged,2022-04-16
4816,31963,Customer changed mind,2020-07-28
4817,88959,Wrong item,2023-06-30
4818,90959,Customer changed mind,2044-00-20
4819,37685,Wrong item,2022-05-05
4820,61737,Wrong item,2021-06-19
4821,37302,Damaged,2022-03-07
4822,89457,Wrong item,2023-06-18
4823,16894,Customer changed mind,2021-08-18
4824,31004,Wrong item,2044-02-14
4825,43939,Damaged,2021-02-10
4826,42720,Wrong item,2021-12-06
4827,62765,Wrong item,2020-10-13
4828,40072,Damaged,2023-11-25
4829,84598,Customer changed mind,2023-07-06
4830,79196,Wrong item,2044-09-17
4831,40658,Damaged,2021-09-15
4832,16502,Damaged,2020-06-07
4833,92506,Damaged,2022-12-29
4834,76771,Customer changed mind,2021-09-16
4835,25906,Damaged,2021-07-20
4836,81290,Customer changed mind,2020-10-21
4837,91669,Customer changed mind,2020-10-23
4838,89160,Customer changed mind,2021-01-01
4839,19683,Damaged,2022-08-28
4840,26401,Damaged,2020-11-23
4841,66122,Damaged,2020-10-06
4842,73745,Customer changed mind,2023-06-08
4843,89426,Damaged,2069-00-02
4844,85561,Wrong item,2069-06-05
4845,66448,Wrong item,2088-10-11
4846,46788,Damaged,2020-08-02
4847,24717,Customer changed mind,2020-01-25
4848,14088,Customer changed mind,2021-05-04
4849,29750,Damaged,2021-07-14
4850,59669,Damaged,2051-02-15
4851,54403,Customer changed mind,2020-12-01
4852,37429,Wrong item,2021-08-28
4853,84203,Customer changed mind,2023-08-17
4854,73107,Wrong item,2021-06-01
4855,25668,Wrong item,2021-09-03
4856,80834,Customer changed mind,2020-03-21
4857,16491,Customer changed mind,2022-08-21
4858,22098,Damaged,2044-03-20
4859,7665,Damaged,2021-07-21
4860,80596,Damaged,2022-05-22
4861,22422,Damaged,2020-02-10
4862,26009,Damaged,2020-07-26
4863,41307,Customer changed mind,2023-05-14
4864,75516,Wrong item,2022-05-04
4865,15053,Customer changed mind,2020-01-22
4866,31199,Wrong item,2023-02-05
4867,48203,Customer changed mind,2022-06-19
4868,69234,Damaged,2022-08-19
4869,5414,Damaged,2020-03-06
4870,62792,Damaged,2022-09-25
4871,163,Customer changed mind,2021-02-28
4872,17472,Customer changed mind,2023-11-08
4873,90057,Damaged,2021-08-21
4874,71053,Damaged,2023-11-14
4875,7938,Damaged,2022-09-10
4876,7137,Damaged,2020-12-03
4877,11793,Damaged,2023-11-11
4878,74719,Wrong item,2023-12-25
4879,12552,Damaged,2023-07-28
4880,71838,Customer changed mind,2022-06-30
4881,29927,Wrong item,2020-10-01
4882,58759,Customer changed mind,2022-03-17
4883,6228,Wrong item,2023-02-21
4884,92870,Customer changed mind,2022-01-04
4885,48118,Customer changed mind,2023-09-10
4886,75674,Damaged,2023-09-21
4887,32443,Wrong item,2023-05-23
4888,59126,Customer changed mind,2020-01-16
4889,88932,Wrong item,2022-11-22
4890,70145,Wrong item,2021-09-11
4891,24967,Damaged,2021-09-18
4892,21542,Damaged,2021-06-16
4893,95370,Damaged,2022-09-13
4894,23779,Wrong item,2071-02-21
4895,8902,Damaged,2023-01-27
4896,84117,Damaged,2022-03-12
4897,46655,Wrong item,2021-06-30
4898,21336,Wrong item,2020-05-26
4899,55716,Customer changed mind,2020-04-24
4900,45269,Wrong item,2022-12-03
4901,55442,Damaged,2022-03-14
4902,49551,Wrong item,2020-04-14
4903,85931,Wrong item,2023-08-28
4904,74693,Damaged,2023-02-04
4905,68846,Damaged,2051-10-02
4906,95937,Wrong item,2064-10-12
4907,87290,Damaged,2020-08-18
4908,2383,Customer changed mind,2022-08-31
4909,59678,Wrong item,2020-03-20
4910,61240,Damaged,2021-07-30
4911,28466,Customer changed mind,2020-02-23
4912,7614,Damaged,2020-09-22
4913,334,Wrong item,2023-03-16
4914,14201,Customer changed mind,2022-12-29
4915,23522,Damaged,2021-05-07
4916,52795,Customer changed mind,2021-11-23
4917,91270,Customer changed mind,2020-08-01
4918,84853,Wrong item,2022-09-17
4919,80377,Customer changed mind,2022-05-10
4920,98476,Damaged,2020-02-27
4921,53891,Wrong item,2021-02-21
4922,36622,Customer changed mind,2021-08-07
4923,67642,Damaged,2023-09-08
4924,46903,Customer changed mind,2022-03-29
4925,13645,Wrong item,2022-06-14
4926,21202,Damaged,2020-10-02
4927,44705,Customer changed mind,2020-12-17
4928,90187,Damaged,2020-09-08
4929,28613,Customer changed mind,2082-09-06
4930,78641,Damaged,2020-05-22
4931,93577,Customer changed mind,2023-12-03
4932,21591,Damaged,2023-03-27
4933,24571,Wrong item,2021-06-11
4934,67356,Damaged,2032-09-26
4935,70101,Wrong item,2022-08-06
4936,7492,Wrong item,2022-08-01
4937,51746,Wrong item,2021-09-24
4938,97503,Damaged,2022-03-14
4939,97429,Customer changed mind,2067-08-28
4940,46742,Damaged,2023-04-16
4941,52107,Customer changed mind,2023-03-03
4942,57632,Wrong item,2020-04-22
4943,7951,Customer changed mind,2021-06-25
4944,16079,Customer changed mind,2020-07-19
4945,41357,Wrong item,2022-01-23
4946,55029,Damaged,2021-01-20
4947,55202,Wrong item,2023-12-03
4948,47871,Damaged,2080-05-07
4949,92539,Damaged,2066-08-04
4950,96079,Customer changed mind,2022-04-26
4951,91100,Damaged,2021-05-19
4952,91976,Wrong item,2020-11-12
4953,18040,Customer changed mind,2020-06-22
4954,49458,Damaged,2020-05-10
4955,73030,Wrong item,2021-01-11
4956,7366,Wrong item,2023-10-22
4957,56514,Damaged,2021-01-25
4958,83880,Damaged,2023-04-02
4959,41835,Customer changed mind,2022-06-18
4960,64393,Customer changed mind,2021-10-17
4961,16993,Damaged,2021-06-20
4962,39462,Damaged,2020-08-26
4963,40176,Damaged,2021-10-14
4964,18674,Wrong item,2022-11-08
4965,38975,Customer changed mind,2023-08-10
4966,27365,Damaged,2020-01-03
4967,58060,Damaged,2021-11-27
4968,49584,Damaged,2020-05-08
4969,40251,Wrong item,2021-08-30
4970,69735,Customer changed mind,2022-11-17
4971,99990,Damaged,2023-03-29
4972,80777,Damaged,2021-10-13
4973,43450,Damaged,2022-11-21
4974,86403,Customer changed mind,2020-08-11
4975,9786,Wrong item,2023-10-03
4976,24543,Damaged,2022-08-05
4977,7862,Damaged,2022-05-13
4978,42352,Damaged,2023-09-20
4979,16944,Damaged,2021-05-16
4980,3041,Wrong item,2022-07-09
4981,27838,Customer changed mind,2021-12-07
4982,10966,Damaged,2022-09-09
4983,70337,Wrong item,2021-08-22
4984,28,Damaged,2077-06-07
4985,95065,Customer changed mind,2020-12-21
4986,32169,Wrong item,2021-06-16
4987,68795,Customer changed mind,2020-05-02
4988,3347,Wrong item,2020-10-17
4989,94516,Wrong item,2023-07-28
4990,8609,Wrong item,2023-03-04
4991,25708,Wrong item,2020-03-27
4992,94480,Customer changed mind,2062-06-20
4993,48734,Wrong item,2020-06-11
4994,55913,Wrong item,2092-07-08
4995,5582,Customer changed mind,2042-09-20
4996,77413,Damaged,2021-10-27
4997,82006,Customer changed mind,2022-09-20
4998,42844,Customer changed mind,2021-03-10
4999,4153,Damaged,2023-11-12
5000,4763,Customer changed mind,2021-06-27
