feedback_id,customer_id,store_id,product_id,rating,comments,feedback_date
3084,720,10,64,4,Too expensive,2083-08-04
3085,745,1,320,bad,Too expensive,2020-07-18
3086,510,10,229,3,Will buy again,2022-11-02
3087,660,19,410,4,Poor quality,2057-06-03
3088,851,9,421,4,Great!,2023-07-19
3089,854,10,267,2,Will buy again,2022-11-23
3090,410,18,345,5,Too expensive,2023-08-09
3091,711,1,146,bad,Will buy again,2023-06-14
3092,505,2,388,1,Will buy again,2022-06-19
3093,587,15,168,bad,Will buy again,2021-01-08
3094,637,16,355,2,Poor quality,2021-07-05
3095,151,16,87,2,Will buy again,2022-04-23
3096,747,16,172,1,Poor quality,2020-06-05
3097,886,7,252,4,Poor quality,2023-03-08
3098,405,19,395,1,Too expensive,2023-04-02
3099,164,20,371,2,Will buy again,2022-06-22
3100,898,10,437,4,Great!,2063-08-28
3101,310,6,297,2,Will buy again,2020-07-16
3102,626,17,52,bad,Will buy again,2022-02-27
3103,418,18,78,bad,Will buy again,2020-11-17
3104,411,11,230,bad,Poor quality,2072-05-02
3105,256,1,149,5,Too expensive,2023-12-19
3106,161,12,392,bad,Will buy again,2020-10-14
3107,605,10,26,bad,Will buy again,2021-02-26
3108,141,10,454,bad,Too expensive,2023-04-28
3109,19,6,495,bad,Poor quality,2020-03-18
3110,416,9,10,2,Great!,2022-09-11
3111,383,20,83,3,Too expensive,2020-01-06
3112,575,3,69,4,Poor quality,2021-06-15
3113,669,1,404,2,Poor quality,2021-07-01
3114,85,19,494,2,Poor quality,2023-06-17
3115,60,2,415,4,Will buy again,2022-03-12
3116,583,11,293,3,Poor quality,2023-07-15
3117,775,12,329,4,Will buy again,2020-10-26
3118,498,19,173,3,Poor quality,2021-05-19
3119,42,4,51,bad,Too expensive,2022-05-01
3120,991,16,324,2,Great!,2022-08-17
3121,31,6,346,4,Great!,2020-05-04
3122,945,2,307,2,Great!,2020-12-08
3123,249,11,54,bad,Great!,2022-10-31
3124,507,1,318,4,Will buy again,2021-09-29
3125,352,3,368,1,Poor quality,2022-03-16
3126,39,10,183,5,Great!,2021-03-30
3127,627,8,494,2,Poor quality,2022-05-24
3128,130,17,362,5,Poor quality,2023-02-21
3129,441,2,307,5,Great!,2020-01-09
3130,419,4,331,1,Will buy again,2020-04-26
3131,244,19,248,5,Poor quality,2022-04-09
3132,642,1,492,5,Great!,2021-02-14
3133,372,1,307,5,Will buy again,2021-06-12
3134,571,5,23,bad,Poor quality,2022-11-23
3135,550,8,371,bad,Will buy again,2021-04-21
3136,778,15,418,bad,Too expensive,2022-08-03
3137,924,20,336,3,Too expensive,2021-03-29
3138,446,2,225,4,Poor quality,2020-12-16
3139,327,5,82,5,Poor quality,2023-09-15
3140,142,18,238,5,Great!,2022-11-09
3141,687,17,395,3,Too expensive,2023-06-14
3142,969,7,359,3,Poor quality,2020-11-29
3143,98,18,249,bad,Too expensive,2032-07-16
3144,606,20,119,2,Great!,2023-06-15
3145,889,9,234,3,Poor quality,2021-01-09
3146,540,7,116,3,Poor quality,2023-11-18
3147,116,6,304,2,Poor quality,2020-01-22
3148,994,1,250,3,Great!,2022-10-21
3149,94,19,265,3,Too expensive,2023-01-31
3150,23,18,50,5,Too expensive,2022-05-24
3151,99,15,368,2,Will buy again,2021-04-17
3152,574,10,26,2,Will buy again,2021-12-03
3153,832,6,82,2,Will buy again,2069-08-27
3154,120,8,355,3,Will buy again,2021-03-01
3155,790,15,426,4,Too expensive,2023-04-20
3156,737,19,60,5,Too expensive,2022-11-08
3157,308,14,246,4,Too expensive,2021-02-04
3158,149,17,176,3,Will buy again,2022-10-11
3159,912,7,261,4,Too expensive,2021-03-31
3160,416,11,42,4,Too expensive,2020-07-21
3161,954,3,453,bad,Too expensive,2022-06-29
3162,746,2,22,bad,Will buy again,2055-06-19
3163,919,11,138,2,Will buy again,2022-11-26
3164,49,20,250,1,Will buy again,2020-07-11
3165,236,17,423,2,Poor quality,2023-11-04
3166,151,9,499,bad,Will buy again,2023-04-18
3167,12,3,419,bad,Poor quality,2021-10-26
3168,58,19,223,1,Too expensive,2023-08-25
3169,712,12,12,bad,Too expensive,2023-02-04
3170,802,18,464,5,Poor quality,2021-09-02
3171,579,3,283,3,Poor quality,2020-11-22
3172,987,20,397,4,Will buy again,2058-02-04
3173,206,18,143,bad,Too expensive,2020-04-24
3174,968,15,60,4,Poor quality,2021-04-12
3175,979,7,263,3,Great!,2022-11-18
3176,963,16,146,2,Too expensive,2090-03-02
3177,315,4,2,4,Will buy again,2022-01-02
3178,637,5,443,5,Will buy again,2020-03-03
3179,719,8,335,2,Poor quality,2023-06-07
3180,204,11,375,5,Poor quality,2021-01-06
3181,537,20,31,bad,Great!,2021-01-22
3182,645,8,128,4,Poor quality,2023-10-16
3183,358,6,386,3,Will buy again,2022-07-28
3184,712,2,358,3,Great!,2022-03-27
3185,118,6,300,1,Too expensive,2021-08-07
3186,632,14,434,5,Too expensive,2022-12-18
3187,455,16,185,bad,Too expensive,2020-09-10
3188,24,16,391,3,Too expensive,2023-10-23
3189,708,16,67,5,Great!,2021-10-31
3190,510,7,327,4,Will buy again,2021-01-07
3191,580,10,120,3,Will buy again,2023-03-21
3192,436,14,334,3,Great!,2023-12-26
3193,563,10,415,2,Poor quality,2020-09-14
3194,599,6,186,3,Great!,2021-10-16
3195,621,5,146,5,Poor quality,2021-03-24
3196,997,9,170,3,Poor quality,2023-04-05
3197,974,14,353,4,Will buy again,2020-01-26
3198,868,11,145,bad,Poor quality,2020-06-10
3199,434,10,269,4,Poor quality,2020-08-17
3200,869,20,402,bad,Poor quality,2022-05-31
3201,925,9,190,bad,Poor quality,2023-10-03
3202,35,18,399,2,Will buy again,2044-09-25
3203,932,5,28,bad,Too expensive,2021-11-19
3204,975,11,22,4,Poor quality,2021-10-29
3205,163,2,74,4,Poor quality,2021-06-26
3206,381,20,367,5,Too expensive,2023-08-28
3207,387,17,141,2,Will buy again,2021-03-28
3208,329,13,53,3,Too expensive,2021-09-27
3209,783,8,412,4,Too expensive,2023-04-24
3210,105,11,104,2,Too expensive,2020-11-25
3211,130,19,216,1,Great!,2023-05-04
3212,17,3,176,3,Will buy again,2021-05-04
3213,549,10,433,bad,Poor quality,2023-07-12
3214,571,5,154,1,Will buy again,2020-03-05
3215,264,2,470,1,Too expensive,2022-08-21
3216,202,7,449,3,Too expensive,2023-05-19
3217,798,4,188,bad,Too expensive,2020-02-29
3218,641,14,33,5,Too expensive,2020-10-12
3219,553,10,184,2,Poor quality,2020-10-31
3220,45,7,286,2,Great!,2023-10-13
3221,824,10,119,1,Too expensive,2022-12-05
3222,333,14,435,2,Poor quality,2022-04-28
3223,448,6,183,bad,Poor quality,2020-06-23
3224,658,18,115,3,Great!,2020-05-15
3225,483,13,448,1,Great!,2023-12-05
3226,489,4,434,5,Great!,2021-12-15
3227,508,18,242,bad,Poor quality,2021-05-06
3228,22,11,12,5,Great!,2080-04-16
3229,927,8,150,4,Will buy again,2022-01-16
3230,21,10,132,3,Too expensive,2022-08-23
3231,378,12,481,3,Poor quality,2022-12-09
3232,206,16,91,5,Poor quality,2022-05-02
3233,286,3,223,bad,Too expensive,2050-09-03
3234,660,1,50,2,Too expensive,2055-10-01
3235,726,14,329,3,Great!,2093-04-16
3236,553,14,152,bad,Will buy again,2023-11-13
3237,676,9,304,3,Will buy again,2020-06-16
3238,753,9,461,1,Will buy again,2020-09-28
3239,31,3,69,bad,Poor quality,2020-11-05
3240,256,13,45,2,Too expensive,2021-06-17
3241,558,7,149,3,Great!,2022-08-28
3242,553,18,428,1,Poor quality,2020-01-27
3243,400,15,17,bad,Great!,2023-01-12
3244,877,16,491,4,Poor quality,2021-07-07
3245,843,15,86,4,Too expensive,2021-10-15
3246,806,1,121,2,Will buy again,2023-05-02
3247,186,15,481,3,Will buy again,2023-05-31
3248,411,20,378,1,Poor quality,2021-10-18
3249,129,9,391,3,Poor quality,2021-04-23
3250,764,5,437,5,Too expensive,2021-01-13
3251,45,14,159,5,Poor quality,2023-04-23
3252,47,7,111,5,Poor quality,2022-06-15
3253,845,2,186,bad,Poor quality,2022-04-22
3254,306,5,231,bad,Too expensive,2042-07-02
3255,64,5,398,2,Poor quality,2023-09-13
3256,811,9,118,3,Great!,2021-11-29
3257,427,2,33,2,Will buy again,2023-06-17
3258,15,6,108,3,Too expensive,2021-01-23
3259,31,20,479,3,Too expensive,2023-05-28
3260,669,8,200,bad,Great!,2022-07-09
3261,236,5,395,1,Poor quality,2023-08-13
3262,930,10,340,1,Great!,2020-03-13
3263,789,4,341,1,Great!,2021-10-30
3264,392,14,38,2,Poor quality,2063-09-03
3265,549,13,125,3,Poor quality,2022-02-23
3266,957,13,293,3,Poor quality,2023-03-23
3267,216,14,256,5,Will buy again,2022-03-30
3268,748,17,310,2,Great!,2023-06-13
3269,911,12,411,3,Too expensive,2023-06-14
3270,604,5,232,5,Poor quality,2023-04-12
3271,42,3,211,2,Great!,2023-02-27
3272,410,3,264,2,Great!,2022-11-25
3273,621,18,367,3,Great!,2020-05-21
3274,798,2,430,1,Great!,2021-06-26
3275,795,20,252,2,Too expensive,2020-02-23
3276,447,18,406,2,Poor quality,2022-08-09
3277,354,8,387,5,Great!,2023-06-17
3278,949,8,406,2,Too expensive,2021-08-27
3279,290,4,155,5,Poor quality,2022-04-01
3280,928,12,195,4,Too expensive,2023-07-09
3281,845,7,230,5,Great!,2022-02-23
3282,536,12,26,1,Will buy again,2022-04-24
3283,966,2,475,bad,Too expensive,2023-08-19
3284,836,1,177,bad,Poor quality,2022-07-16
3285,991,6,274,4,Too expensive,2023-04-28
3286,565,18,125,5,Poor quality,2023-07-11
3287,539,4,40,bad,Great!,2023-04-19
3288,389,1,494,3,Great!,2023-07-11
3289,581,7,465,3,Too expensive,2021-08-12
3290,755,6,379,1,Will buy again,2021-01-26
3291,908,20,154,2,Will buy again,2021-02-28
3292,619,12,464,1,Poor quality,2021-07-31
3293,480,19,256,bad,Poor quality,2020-03-16
3294,964,2,9,4,Will buy again,2079-06-09
3295,57,18,225,3,Too expensive,2022-01-11
3296,519,18,294,1,Will buy again,2022-01-16
3297,57,9,457,1,Great!,2022-05-13
3298,30,4,1,2,Poor quality,2022-12-20
3299,243,1,264,bad,Poor quality,2022-04-12
3300,629,13,381,4,Poor quality,2022-12-10
3301,18,12,472,3,Poor quality,2020-03-08
3302,196,20,197,1,Will buy again,2023-10-26
3303,720,17,27,4,Will buy again,2022-10-19
3304,871,8,129,bad,Will buy again,2020-12-03
3305,991,7,5,2,Will buy again,2022-10-11
3306,881,11,357,5,Great!,2020-09-04
3307,376,14,40,1,Great!,2022-12-19
3308,551,10,249,3,Great!,2020-07-28
3309,631,2,482,2,Great!,2021-11-01
3310,811,11,89,5,Great!,2022-11-06
3311,595,13,139,2,Too expensive,2020-11-08
3312,361,2,76,2,Poor quality,2020-01-14
3313,545,17,101,3,Poor quality,2020-11-20
3314,655,1,498,4,Great!,2084-09-17
3315,831,11,168,2,Poor quality,2021-01-04
3316,182,2,428,5,Too expensive,2022-05-31
3317,998,12,465,bad,Too expensive,2021-06-06
3318,548,20,247,bad,Great!,2023-05-28
3319,113,8,400,2,Will buy again,2023-08-26
3320,309,18,160,2,Will buy again,2021-05-04
3321,484,15,24,4,Too expensive,2022-12-25
3322,540,14,438,1,Great!,2021-05-18
3323,178,17,120,3,Too expensive,2073-08-09
3324,334,3,196,bad,Great!,2023-09-22
3325,233,20,118,1,Will buy again,2022-07-03
3326,85,4,302,4,Poor quality,2022-04-25
3327,259,15,471,1,Great!,2021-12-13
3328,301,18,421,1,Too expensive,2022-08-19
3329,812,4,254,4,Great!,2023-02-07
3330,117,18,164,2,Too expensive,2023-04-28
3331,557,6,449,1,Too expensive,2021-01-12
3332,755,19,402,1,Too expensive,2023-01-11
3333,227,14,6,bad,Too expensive,2021-04-06
3334,697,11,24,5,Will buy again,2021-07-18
3335,387,3,351,3,Great!,2020-03-05
3336,596,18,230,4,Poor quality,2020-09-01
3337,555,12,192,3,Great!,2020-02-08
3338,457,18,92,4,Too expensive,2022-05-24
3339,842,13,31,5,Will buy again,2020-12-29
3340,463,9,61,2,Poor quality,2023-07-11
3341,319,20,499,1,Poor quality,2079-05-16
3342,930,4,207,4,Great!,2021-02-01
3343,327,18,222,3,Great!,2023-03-27
3344,76,1,105,4,Great!,2020-11-30
3345,103,17,456,2,Will buy again,2022-12-17
3346,618,20,243,1,Poor quality,2023-04-03
3347,502,18,328,3,Great!,2023-07-28
3348,232,5,454,5,Too expensive,2021-03-13
3349,285,2,296,5,Will buy again,2021-09-21
3350,678,6,156,1,Poor quality,2023-07-31
3351,228,5,470,2,Poor quality,2022-04-18
3352,269,9,303,5,Poor quality,2076-10-25
3353,130,8,144,2,Too expensive,2020-07-25
3354,352,7,431,4,Great!,2020-11-20
3355,43,19,348,bad,Great!,2022-01-05
3356,158,19,31,2,Will buy again,2021-02-21
3357,700,5,408,4,Poor quality,2020-12-31
3358,74,6,258,bad,Poor quality,2021-12-06
3359,50,16,73,3,Will buy again,2023-06-16
3360,488,1,498,4,Poor quality,2020-12-22
3361,153,5,383,3,Poor quality,2023-11-26
3362,472,9,411,1,Poor quality,2023-11-05
3363,949,1,366,3,Will buy again,2023-05-03
3364,478,15,213,1,Too expensive,2023-11-29
3365,325,8,116,3,Will buy again,2022-08-07
3366,600,7,317,1,Poor quality,2020-05-09
3367,469,7,42,bad,Too expensive,2023-04-08
3368,185,1,307,4,Will buy again,2020-03-02
3369,133,7,253,2,Will buy again,2021-10-30
3370,246,14,335,3,Poor quality,2022-02-09
3371,346,6,267,3,Too expensive,2021-01-25
3372,650,14,84,3,Poor quality,2022-05-11
3373,263,11,349,2,Poor quality,2020-10-10
3374,858,18,50,2,Will buy again,2082-07-18
3375,221,9,103,3,Too expensive,2021-10-18
3376,162,20,9,3,Too expensive,2021-06-21
3377,750,5,108,5,Great!,2077-04-13
3378,526,2,146,5,Great!,2021-06-11
3379,909,20,94,1,Too expensive,2021-01-10
3380,617,7,373,3,Too expensive,2020-12-14
3381,354,5,21,5,Poor quality,2022-04-12
3382,544,5,325,1,Poor quality,2021-07-06
3383,492,4,479,bad,Will buy again,2020-07-15
3384,364,16,134,5,Poor quality,2020-05-01
3385,958,5,189,4,Will buy again,2021-09-06
3386,309,5,89,3,Great!,2021-11-30
3387,226,16,77,1,Poor quality,2022-01-31
3388,634,9,218,5,Poor quality,2023-12-16
3389,583,19,18,bad,Too expensive,2021-11-10
3390,795,5,325,2,Poor quality,2020-09-28
3391,625,7,186,3,Will buy again,2021-08-07
3392,935,8,443,2,Great!,2020-05-08
3393,344,17,240,5,Will buy again,2020-05-15
3394,342,12,145,3,Too expensive,2022-06-19
3395,780,13,29,3,Will buy again,2021-02-09
3396,180,1,81,1,Great!,2020-09-11
3397,864,20,490,1,Will buy again,2023-11-12
3398,514,4,66,2,Will buy again,2020-04-17
3399,853,18,318,2,Great!,2093-08-13
3400,330,20,334,2,Will buy again,2023-11-20
3401,500,16,57,5,Too expensive,2038-00-16
3402,422,14,323,3,Great!,2020-08-26
3403,31,20,491,1,Will buy again,2021-12-25
3404,500,17,226,3,Poor quality,2020-11-08
3405,879,10,341,1,Great!,2023-12-20
3406,12,8,24,4,Great!,2021-10-21
3407,418,3,486,bad,Poor quality,2020-11-19
3408,321,17,283,1,Will buy again,2022-04-19
3409,170,8,484,2,Too expensive,2022-02-03
3410,250,9,361,4,Great!,2022-12-04
3411,230,14,419,3,Great!,2020-11-16
3412,721,18,401,5,Will buy again,2020-06-21
3413,578,16,434,3,Too expensive,2021-04-06
3414,6,17,211,bad,Too expensive,2020-04-19
3415,373,13,12,3,Great!,2022-07-16
3416,306,15,97,1,Great!,2023-11-12
3417,180,11,76,4,Will buy again,2020-11-25
3418,827,12,55,bad,Great!,2023-11-27
3419,227,8,84,2,Will buy again,2090-02-02
3420,682,20,261,3,Too expensive,2021-09-13
3421,895,14,114,4,Great!,2020-02-01
3422,463,10,20,3,Too expensive,2022-06-07
3423,410,8,385,4,Will buy again,2021-06-20
3424,710,11,466,1,Too expensive,2023-04-13
3425,304,15,389,4,Great!,2023-04-18
3426,725,19,66,2,Will buy again,2078-02-23
3427,338,1,134,2,Great!,2021-03-31
3428,229,13,373,3,Too expensive,2020-10-13
3429,559,4,207,5,Great!,2022-09-13
3430,479,7,123,2,Will buy again,2021-02-06
3431,420,17,286,2,Great!,2023-03-19
3432,934,5,141,4,Great!,2020-10-13
3433,68,14,490,4,Will buy again,2067-01-03
3434,95,9,155,bad,Too expensive,2065-02-07
3435,974,1,388,2,Great!,2023-08-01
3436,586,19,403,2,Poor quality,2021-01-13
3437,2,18,229,4,Will buy again,2020-02-01
3438,222,5,46,4,Too expensive,2020-06-21
3439,826,18,498,5,Poor quality,2023-01-09
3440,985,12,471,2,Will buy again,2020-03-13
3441,693,15,33,3,Will buy again,2022-09-06
3442,4,14,328,2,Will buy again,2021-10-24
3443,372,1,190,bad,Too expensive,2021-11-09
3444,301,1,15,5,Great!,2021-08-18
3445,887,18,183,3,Will buy again,2020-06-18
3446,434,8,351,5,Great!,2071-04-14
3447,925,1,220,2,Poor quality,2020-09-28
3448,247,17,486,bad,Poor quality,2020-09-03
3449,321,13,419,5,Too expensive,2020-06-17
3450,97,15,254,bad,Too expensive,2023-05-04
3451,822,15,161,4,Will buy again,2023-07-15
3452,521,18,309,3,Poor quality,2085-07-19
3453,463,4,478,4,Will buy again,2022-01-02
3454,885,2,426,bad,Too expensive,2020-10-01
3455,451,14,277,bad,Will buy again,2022-02-05
3456,869,2,100,4,Too expensive,2023-01-09
3457,765,1,357,1,Great!,2021-07-08
3458,561,5,204,1,Poor quality,2021-01-14
3459,13,10,102,3,Great!,2022-03-28
3460,98,11,142,2,Great!,2020-12-22
3461,457,6,240,bad,Great!,2020-05-20
3462,348,7,103,4,Poor quality,2021-04-07
3463,26,13,399,2,Too expensive,2022-07-14
3464,649,10,33,4,Will buy again,2022-10-26
3465,586,15,392,1,Great!,2020-11-15
3466,148,9,465,4,Great!,2023-09-08
3467,296,17,88,4,Too expensive,2023-01-18
3468,212,2,307,bad,Poor quality,2023-12-24
3469,726,20,72,3,Too expensive,2078-08-01
3470,687,12,210,4,Poor quality,2020-07-22
3471,146,17,187,1,Will buy again,2020-11-04
3472,460,19,161,3,Too expensive,2020-01-28
3473,922,16,222,2,Great!,2022-06-22
3474,575,17,28,4,Great!,2020-02-29
3475,204,7,345,5,Great!,2020-09-22
3476,875,11,341,3,Too expensive,2022-06-10
3477,17,11,10,4,Too expensive,2021-11-29
3478,378,4,303,5,Great!,2020-03-19
3479,425,2,64,1,Great!,2037-05-08
3480,86,1,220,3,Will buy again,2021-12-30
3481,472,10,390,bad,Poor quality,2020-03-13
3482,994,20,476,1,Poor quality,2021-04-17
3483,70,13,212,3,Will buy again,2020-09-13
3484,508,14,25,2,Great!,2023-10-14
3485,9,15,160,1,Great!,2022-11-12
3486,403,11,266,4,Great!,2021-03-05
3487,734,15,54,1,Great!,2022-11-22
3488,623,20,381,3,Too expensive,2021-04-24
3489,968,11,73,4,Poor quality,2022-10-01
3490,81,7,54,bad,Will buy again,2093-01-04
3491,311,4,141,3,Great!,2021-09-13
3492,349,7,331,4,Great!,2020-10-08
3493,807,11,68,2,Will buy again,2021-07-21
3494,26,12,246,2,Poor quality,2023-08-19
3495,835,20,281,2,Poor quality,2020-01-09
3496,950,16,255,5,Too expensive,2020-07-28
3497,140,4,67,2,Poor quality,2021-09-14
3498,584,5,66,1,Poor quality,2020-11-12
3499,898,10,348,3,Poor quality,2051-04-11
3500,458,10,355,3,Too expensive,2021-12-13
3501,685,15,70,bad,Too expensive,2022-06-15
3502,854,13,236,2,Poor quality,2097-10-27
3503,119,4,231,3,Poor quality,2022-11-05
3504,539,8,300,3,Great!,2020-02-14
3505,526,20,475,bad,Too expensive,2022-03-20
3506,237,19,439,1,Will buy again,2021-07-31
3507,999,20,98,2,Will buy again,2087-09-20
3508,633,8,368,bad,Too expensive,2020-06-19
3509,67,15,420,bad,Great!,2021-02-17
3510,218,16,78,5,Great!,2023-10-16
3511,334,6,369,4,Poor quality,2054-01-15
3512,433,18,122,2,Will buy again,2021-04-17
3513,761,18,234,5,Poor quality,2022-03-21
3514,256,11,376,bad,Great!,2021-05-21
3515,124,13,170,3,Too expensive,2020-06-22
3516,807,3,219,1,Great!,2021-05-28
3517,825,10,283,2,Great!,2020-04-18
3518,76,9,152,2,Too expensive,2022-06-05
3519,528,1,118,bad,Too expensive,2022-04-22
3520,265,17,315,3,Poor quality,2020-03-01
3521,803,4,411,5,Poor quality,2022-07-27
3522,6,3,285,1,Will buy again,2020-03-21
3523,677,5,100,2,Poor quality,2023-03-26
3524,25,15,384,bad,Poor quality,2022-08-18
3525,35,20,355,1,Poor quality,2021-09-17
3526,20,17,353,4,Will buy again,2021-06-18
3527,599,18,61,2,Will buy again,2022-01-08
3528,660,18,135,1,Will buy again,2021-07-05
3529,243,12,270,5,Will buy again,2022-04-10
3530,271,19,379,4,Will buy again,2023-12-22
3531,385,12,342,5,Will buy again,2021-06-03
3532,661,12,185,3,Will buy again,2020-03-06
3533,389,5,149,2,Poor quality,2020-03-06
3534,550,1,409,2,Will buy again,2021-12-27
3535,263,18,485,5,Too expensive,2021-12-17
3536,746,3,176,5,Poor quality,2088-05-08
3537,117,7,288,bad,Great!,2023-04-12
3538,85,13,131,1,Too expensive,2022-05-27
3539,817,13,111,bad,Poor quality,2022-03-30
3540,592,14,80,4,Poor quality,2020-04-02
3541,357,18,118,5,Poor quality,2020-03-28
3542,836,20,421,3,Poor quality,2020-06-08
3543,906,13,351,1,Too expensive,2022-12-10
3544,644,17,41,2,Too expensive,2022-07-01
3545,691,4,27,4,Poor quality,2021-02-16
3546,759,9,366,5,Poor quality,2022-09-10
3547,119,20,76,5,Poor quality,2041-07-26
3548,959,3,90,5,Will buy again,2023-01-05
3549,112,5,132,5,Great!,2020-08-25
3550,758,12,426,2,Great!,2023-07-12
3551,254,7,270,2,Poor quality,2021-02-10
3552,84,5,297,1,Too expensive,2020-03-18
3553,5,20,252,1,Great!,2023-01-14
3554,908,20,334,1,Great!,2022-11-09
3555,103,17,23,5,Will buy again,2023-03-03
3556,401,12,376,5,Will buy again,2021-07-08
3557,327,12,472,5,Great!,2020-10-04
3558,115,8,473,3,Will buy again,2023-05-06
3559,61,11,9,2,Will buy again,2020-06-24
3560,484,16,102,1,Great!,2023-11-01
3561,37,13,5,1,Poor quality,2021-02-20
3562,794,11,458,3,Great!,2022-03-10
3563,488,7,437,4,Great!,2021-03-24
3564,208,16,478,2,Too expensive,2042-06-05
3565,740,2,218,3,Great!,2023-04-26
3566,667,7,74,4,Great!,2020-03-19
3567,116,7,65,bad,Poor quality,2020-10-04
3568,571,11,4,1,Will buy again,2020-07-18
3569,262,5,57,bad,Too expensive,2022-03-10
3570,626,13,221,2,Too expensive,2023-05-02
3571,804,20,395,bad,Poor quality,2022-10-25
3572,132,4,472,3,Great!,2021-06-17
3573,929,6,404,2,Great!,2021-01-24
3574,984,8,212,bad,Will buy again,2022-08-24
3575,412,8,464,1,Poor quality,2021-06-27
3576,627,20,384,3,Too expensive,2021-03-05
3577,775,4,379,3,Great!,2020-11-20
3578,481,4,129,1,Great!,2043-01-28
3579,435,8,103,2,Will buy again,2022-09-24
3580,638,3,416,bad,Will buy again,2021-03-15
3581,365,18,196,2,Will buy again,2020-02-13
3582,763,14,135,1,Too expensive,2020-08-07
3583,860,8,383,5,Will buy again,2022-02-01
3584,93,17,281,2,Great!,2022-07-20
3585,972,13,171,2,Too expensive,2022-01-03
3586,359,13,233,4,Great!,2021-11-27
3587,199,4,27,bad,Great!,2020-10-09
3588,52,15,318,3,Poor quality,2023-04-01
3589,334,15,390,1,Too expensive,2023-12-07
3590,282,20,472,5,Will buy again,2022-10-06
3591,293,12,383,5,Great!,2022-08-27
3592,984,9,403,bad,Will buy again,2020-05-03
3593,991,1,176,3,Great!,2023-12-02
3594,276,14,61,2,Too expensive,2022-01-24
3595,223,13,362,3,Poor quality,2022-05-05
