movement_id,product_id,store_id,movement_type,quantity,movement_date
5595,43,10,IN,12,2020-03-30
5596,429,17,IN,58,2021-11-19
5597,497,17,TRANSFER,93,2020-03-29
5598,489,10,OUT,76,2021-12-29
5599,458,13,TRANSFER,unknown,2022-12-22
5600,298,18,TRANSFER,65,2022-05-15
5601,490,10,TRANSFER,10,2023-01-03
5602,191,8,TRANSFER,53,2020-05-03
5603,93,2,OUT,81,2022-04-19
5604,449,2,IN,72,2021-02-10
5605,78,18,IN,66,2022-10-01
5606,195,13,OUT,81,2020-11-05
5607,10,15,IN,23,2022-03-13
5608,325,14,TRANSFER,unknown,2051-00-03
5609,275,4,IN,58,2021-07-31
5610,93,18,TRANSFER,unknown,2022-06-27
5611,133,15,TRANSFER,15,2031-04-08
5612,201,12,IN,unknown,2023-12-27
5613,83,9,TRANSFER,12,2020-01-09
5614,322,20,OUT,11,2023-10-05
5615,347,1,TRANSFER,76,2023-08-24
5616,84,10,OUT,64,2023-02-11
5617,349,16,IN,unknown,2062-02-05
5618,108,6,OUT,77,2021-09-24
5619,99,2,IN,12,2021-10-28
5620,430,7,TRANSFER,70,2020-04-09
5621,91,8,OUT,86,2023-04-22
5622,271,17,TRANSFER,15,2022-05-08
5623,455,20,TRANSFER,42,2022-11-06
5624,398,3,IN,68,2023-07-23
5625,387,4,OUT,19,2021-10-16
5626,139,9,IN,21,2022-05-04
5627,144,19,OUT,unknown,2023-09-01
5628,54,5,IN,58,2020-10-14
5629,196,2,IN,57,2020-03-19
5630,322,12,TRANSFER,86,2023-11-29
5631,244,18,IN,77,2023-03-01
5632,258,4,OUT,11,2022-01-16
5633,168,8,TRANSFER,70,2021-08-07
5634,145,17,IN,3,2022-09-14
5635,19,11,OUT,53,2020-01-19
5636,453,11,IN,21,2021-07-02
5637,443,10,IN,24,2020-01-31
5638,267,15,OUT,35,2022-11-02
5639,122,7,TRANSFER,45,2023-12-30
5640,165,6,TRANSFER,87,2020-11-30
5641,145,16,TRANSFER,93,2020-09-25
5642,136,18,OUT,unknown,2021-08-12
5643,296,4,OUT,13,2020-12-29
5644,334,10,OUT,30,2021-12-28
5645,232,17,IN,15,2023-04-20
5646,116,11,IN,36,2023-05-31
5647,185,4,OUT,unknown,2023-11-20
5648,158,12,IN,27,2023-07-06
5649,360,16,TRANSFER,unknown,2023-08-16
5650,235,2,TRANSFER,26,2021-10-10
5651,379,6,IN,99,2023-09-28
5652,402,10,IN,70,2020-06-22
5653,80,6,IN,60,2022-09-04
5654,226,10,OUT,17,2075-06-23
5655,2,16,IN,84,2021-03-13
5656,468,9,OUT,25,2020-08-27
5657,361,12,OUT,41,2020-11-11
5658,453,16,OUT,58,2020-09-11
5659,481,19,OUT,82,2022-11-13
5660,405,12,OUT,90,2023-11-17
5661,399,10,IN,96,2021-08-04
5662,152,1,IN,50,2020-03-18
5663,212,4,OUT,91,2023-11-21
5664,348,4,OUT,45,2020-11-05
5665,452,8,OUT,36,2021-09-19
5666,176,8,TRANSFER,23,2020-07-10
5667,403,9,TRANSFER,unknown,2023-09-07
5668,127,2,OUT,18,2023-12-05
5669,220,13,IN,8,2021-02-02
5670,460,8,TRANSFER,79,2021-01-08
5671,116,19,OUT,34,2020-10-28
5672,458,5,OUT,29,2022-09-15
5673,369,9,OUT,unknown,2021-10-16
5674,214,16,IN,94,2022-04-14
5675,157,15,IN,93,2022-05-27
5676,369,1,OUT,94,2077-00-28
5677,338,12,OUT,58,2021-02-17
5678,196,16,TRANSFER,69,2022-04-18
5679,328,11,IN,44,2020-07-22
5680,57,17,TRANSFER,31,2020-03-10
5681,92,6,OUT,6,2020-03-05
5682,54,2,OUT,59,2021-10-21
5683,317,11,OUT,71,2020-01-11
5684,168,11,TRANSFER,49,2021-10-05
5685,184,12,OUT,29,2022-01-23
5686,143,3,IN,3,2020-03-26
5687,193,10,OUT,19,2020-07-11
5688,211,17,IN,77,2022-06-30
5689,184,15,OUT,46,2022-08-13
5690,177,2,IN,47,2021-01-18
5691,1,8,TRANSFER,71,2023-03-20
5692,350,17,OUT,6,2021-07-23
5693,451,8,OUT,62,2021-06-28
5694,337,1,TRANSFER,58,2021-02-02
5695,332,6,OUT,78,2023-07-04
5696,332,1,OUT,65,2023-10-13
5697,113,17,IN,50,2022-02-22
5698,310,9,TRANSFER,10,2020-01-23
5699,412,5,OUT,65,2021-01-31
5700,470,4,TRANSFER,84,2021-08-30
5701,46,18,OUT,21,2021-12-10
5702,89,18,OUT,34,2065-05-17
5703,279,8,TRANSFER,4,2021-12-25
5704,263,1,IN,2,2021-02-03
5705,246,16,TRANSFER,1,2045-04-22
5706,5,6,TRANSFER,73,2023-12-02
5707,404,17,OUT,38,2023-09-13
5708,169,2,OUT,54,2022-02-13
5709,199,14,OUT,38,2023-05-23
5710,182,17,OUT,68,2075-00-08
5711,68,12,TRANSFER,33,2020-08-05
5712,228,13,IN,61,2063-03-19
5713,209,17,OUT,42,2038-08-23
5714,250,10,TRANSFER,98,2022-11-27
5715,242,4,TRANSFER,unknown,2021-07-10
5716,186,2,IN,unknown,2022-11-25
5717,202,8,IN,69,2021-07-14
5718,63,10,IN,86,2081-05-04
5719,108,16,IN,31,2020-04-29
5720,63,9,TRANSFER,39,2022-08-11
5721,129,7,TRANSFER,69,2021-10-05
5722,436,12,TRANSFER,21,2020-04-10
5723,274,12,TRANSFER,55,2020-10-29
5724,242,1,OUT,7,2023-01-14
5725,232,19,TRANSFER,71,2021-05-09
5726,418,16,OUT,90,2023-05-06
5727,290,2,OUT,71,2022-07-27
5728,227,4,TRANSFER,unknown,2022-04-17
5729,428,6,TRANSFER,88,2021-09-26
5730,266,2,OUT,37,2020-06-11
5731,178,5,TRANSFER,22,2020-10-10
5732,388,4,TRANSFER,60,2023-09-19
5733,262,20,OUT,unknown,2020-04-27
5734,133,17,IN,27,2075-01-20
5735,436,1,IN,87,2021-03-27
5736,89,10,TRANSFER,19,2020-08-30
5737,155,6,OUT,49,2021-11-28
5738,80,9,IN,82,2022-10-30
5739,92,8,OUT,34,2022-05-11
5740,21,15,OUT,6,2021-03-07
5741,340,6,OUT,36,2023-12-16
5742,419,13,TRANSFER,unknown,2023-01-06
5743,58,8,OUT,27,2020-07-08
5744,479,2,TRANSFER,82,2092-00-13
5745,321,19,OUT,76,2021-11-07
5746,166,4,TRANSFER,76,2022-08-26
5747,417,16,IN,37,2020-10-23
5748,237,9,TRANSFER,unknown,2022-08-04
5749,377,10,IN,26,2023-04-26
5750,354,7,TRANSFER,unknown,2021-01-11
5751,138,11,TRANSFER,unknown,2023-12-13
5752,127,7,TRANSFER,84,2023-11-30
5753,356,14,IN,74,2022-04-19
5754,358,15,OUT,86,2022-03-20
5755,426,12,OUT,unknown,2022-08-31
5756,448,12,OUT,unknown,2020-10-12
5757,351,1,OUT,89,2023-08-19
5758,306,17,TRANSFER,45,2081-02-26
5759,43,18,OUT,48,2023-04-12
5760,167,16,TRANSFER,100,2022-10-10
5761,127,2,TRANSFER,36,2023-09-16
5762,65,16,TRANSFER,62,2020-09-13
5763,13,12,IN,37,2020-12-26
5764,62,2,IN,96,2023-11-21
5765,446,15,IN,unknown,2021-06-02
5766,350,11,OUT,52,2020-05-14
5767,428,17,IN,10,2020-05-04
5768,324,12,OUT,unknown,2020-04-08
5769,4,7,TRANSFER,7,2020-08-06
5770,328,7,OUT,27,2022-03-02
5771,255,19,IN,24,2023-08-05
5772,161,19,IN,92,2020-07-15
5773,472,15,OUT,36,2023-05-27
5774,266,1,IN,80,2086-09-16
5775,415,19,TRANSFER,87,2023-01-10
5776,407,20,OUT,31,2020-06-08
5777,330,2,OUT,71,2021-07-09
5778,419,17,TRANSFER,39,2021-04-25
5779,172,18,OUT,unknown,2023-09-02
5780,251,13,IN,86,2020-03-23
5781,170,14,OUT,51,2022-10-20
5782,76,3,TRANSFER,97,2023-03-14
5783,224,10,TRANSFER,63,2021-10-08
5784,496,15,OUT,unknown,2023-07-14
5785,169,5,OUT,86,2021-04-06
5786,148,4,OUT,33,2021-12-01
5787,463,2,OUT,13,2021-11-25
5788,68,15,OUT,unknown,2022-06-08
5789,396,3,IN,73,2022-03-02
5790,73,20,IN,74,2023-09-27
5791,308,3,OUT,46,2020-10-10
5792,304,7,TRANSFER,56,2020-09-10
5793,268,4,IN,59,2020-12-03
5794,313,14,TRANSFER,unknown,2020-06-17
5795,161,11,TRANSFER,59,2022-03-07
5796,384,7,OUT,13,2020-04-05
5797,451,11,TRANSFER,41,2022-12-02
5798,216,3,TRANSFER,unknown,2020-03-01
5799,419,2,IN,43,2021-08-25
5800,398,1,IN,58,2021-06-14
5801,306,7,TRANSFER,23,2020-02-19
5802,5,2,TRANSFER,unknown,2020-10-22
5803,180,3,OUT,47,2020-03-18
5804,198,13,OUT,63,2020-02-18
5805,474,10,OUT,73,2022-02-14
5806,116,5,OUT,45,2022-01-21
5807,454,15,TRANSFER,62,2021-02-24
5808,444,13,TRANSFER,21,2023-04-21
5809,177,18,OUT,78,2023-09-06
5810,128,18,OUT,14,2020-09-24
5811,106,5,IN,unknown,2022-03-21
5812,134,16,TRANSFER,72,2020-05-25
5813,37,12,IN,29,2020-02-27
5814,458,17,TRANSFER,unknown,2022-08-02
5815,145,5,OUT,74,2020-07-22
5816,371,14,TRANSFER,98,2020-11-22
5817,229,12,OUT,unknown,2020-09-19
5818,341,17,TRANSFER,94,2023-06-16
5819,449,11,TRANSFER,88,2021-05-25
5820,428,1,OUT,90,2031-07-18
5821,188,11,OUT,48,2020-07-23
5822,230,11,OUT,52,2022-05-06
5823,299,4,TRANSFER,59,2020-09-13
5824,266,2,TRANSFER,16,2051-05-07
5825,345,10,IN,29,2023-06-20
5826,389,13,OUT,54,2022-12-14
5827,478,1,TRANSFER,87,2021-06-17
5828,175,11,TRANSFER,96,2021-09-11
5829,371,7,TRANSFER,72,2020-07-17
5830,210,5,TRANSFER,92,2022-08-14
5831,335,18,OUT,21,2022-06-24
5832,354,16,OUT,49,2020-08-30
5833,184,14,OUT,93,2021-09-14
5834,65,15,TRANSFER,63,2023-05-17
5835,248,9,IN,29,2022-12-08
5836,77,12,IN,15,2023-02-05
5837,136,7,TRANSFER,34,2046-06-05
5838,285,11,IN,22,2023-03-06
5839,285,13,OUT,unknown,2022-09-01
5840,126,4,OUT,47,2020-05-18
5841,127,16,IN,78,2021-01-12
5842,199,6,IN,14,2021-01-11
5843,65,14,OUT,81,2021-04-27
5844,487,16,TRANSFER,1,2021-10-27
5845,121,6,TRANSFER,45,2023-05-23
5846,23,7,OUT,99,2020-07-05
5847,143,8,IN,64,2020-05-23
5848,136,15,OUT,80,2022-02-03
5849,346,18,IN,99,2023-11-22
5850,65,11,OUT,55,2022-03-20
5851,75,3,IN,100,2020-01-05
5852,165,7,OUT,unknown,2023-10-25
5853,264,5,OUT,15,2021-01-23
5854,74,5,OUT,84,2023-11-28
5855,92,4,IN,26,2064-05-06
5856,263,5,OUT,6,2023-10-24
5857,82,18,OUT,68,2020-06-10
5858,100,19,IN,43,2022-09-28
5859,77,14,IN,78,2020-10-17
5860,189,14,OUT,98,2044-08-10
5861,67,9,IN,96,2072-08-25
5862,493,7,IN,45,2021-08-05
5863,417,12,TRANSFER,52,2023-12-30
5864,141,11,IN,81,2020-08-20
5865,83,3,IN,98,2023-11-29
5866,358,15,TRANSFER,94,2023-07-01
5867,400,15,IN,94,2023-07-16
5868,10,3,OUT,9,2021-05-09
5869,277,15,TRANSFER,30,2022-06-19
5870,173,4,TRANSFER,95,2020-03-20
5871,352,6,TRANSFER,12,2023-03-04
5872,177,11,OUT,38,2020-11-21
5873,410,14,OUT,unknown,2022-02-08
5874,338,15,IN,unknown,2023-02-25
5875,301,14,OUT,65,2023-04-04
5876,237,14,OUT,79,2020-03-01
5877,293,14,TRANSFER,93,2023-05-23
5878,196,17,IN,unknown,2022-09-10
5879,283,3,OUT,89,2021-05-12
5880,71,17,OUT,86,2021-03-21
5881,436,10,IN,89,2022-03-13
5882,45,13,IN,70,2020-09-22
5883,352,4,IN,52,2021-12-17
5884,254,1,IN,unknown,2020-12-27
5885,138,9,IN,22,2021-12-23
5886,107,14,TRANSFER,27,2055-07-18
5887,89,11,TRANSFER,96,2020-04-14
5888,213,7,OUT,50,2021-06-30
5889,400,11,OUT,2,2021-08-15
5890,67,4,TRANSFER,93,2020-04-03
5891,351,10,TRANSFER,2,2023-04-04
5892,398,10,IN,59,2020-07-16
5893,52,1,IN,37,2021-11-04
5894,311,6,IN,55,2022-12-11
5895,72,6,TRANSFER,7,2023-11-13
5896,182,6,OUT,16,2021-09-21
5897,291,5,IN,11,2023-02-25
5898,214,1,IN,44,2022-11-08
5899,464,9,IN,98,2022-05-07
5900,361,10,OUT,9,2022-05-20
5901,130,8,OUT,33,2022-08-01
5902,487,17,IN,30,2021-03-22
5903,112,12,TRANSFER,48,2020-12-14
5904,394,11,IN,90,2021-08-20
5905,54,17,TRANSFER,11,2023-04-06
5906,418,4,IN,16,2032-01-15
5907,184,15,IN,28,2023-03-04
5908,277,2,IN,59,2021-02-19
5909,12,12,IN,82,2022-03-11
5910,237,10,TRANSFER,58,2021-01-10
5911,295,14,OUT,3,2022-06-30
5912,311,12,OUT,29,2020-10-03
5913,488,10,OUT,11,2021-08-16
5914,132,11,IN,88,2021-10-05
5915,440,17,TRANSFER,unknown,2020-12-17
5916,61,17,TRANSFER,4,2021-04-02
5917,34,9,TRANSFER,15,2020-11-14
5918,54,14,OUT,71,2021-08-11
5919,467,8,IN,50,2022-08-01
5920,190,6,IN,73,2022-08-22
5921,71,4,IN,43,2022-12-01
5922,72,13,TRANSFER,42,2022-01-31
5923,325,20,OUT,25,2021-02-16
5924,405,3,TRANSFER,93,2021-07-06
5925,128,7,TRANSFER,35,2023-10-10
5926,242,8,OUT,86,2053-05-24
5927,109,10,TRANSFER,unknown,2023-10-24
5928,490,13,IN,82,2021-04-16
5929,120,9,IN,unknown,2021-11-08
5930,470,8,OUT,unknown,2022-01-19
5931,474,7,TRANSFER,47,2022-08-22
5932,202,18,TRANSFER,55,2023-09-04
5933,75,11,TRANSFER,unknown,2022-12-31
5934,380,9,TRANSFER,35,2020-09-06
5935,193,20,OUT,78,2036-06-21
5936,354,10,TRANSFER,35,2066-09-02
5937,132,11,TRANSFER,39,2023-10-28
5938,157,12,IN,20,2023-02-04
5939,5,20,TRANSFER,87,2020-05-24
5940,293,7,TRANSFER,4,2022-07-25
5941,112,4,IN,57,2023-03-04
5942,478,18,IN,62,2021-08-09
5943,231,2,TRANSFER,57,2022-07-19
5944,472,19,IN,17,2023-10-05
5945,228,6,IN,94,2023-11-19
5946,370,9,IN,18,2022-07-10
5947,353,13,TRANSFER,46,2023-10-10
5948,302,16,TRANSFER,96,2023-11-16
5949,386,13,OUT,13,2022-03-10
5950,126,8,TRANSFER,unknown,2022-10-23
5951,299,18,TRANSFER,99,2020-10-26
5952,328,7,TRANSFER,54,2020-06-23
5953,480,19,TRANSFER,25,2052-01-03
5954,30,8,IN,97,2021-08-11
5955,63,17,OUT,49,2091-05-04
5956,150,20,IN,56,2020-11-24
5957,456,1,OUT,11,2020-09-08
5958,253,14,OUT,69,2020-11-10
5959,296,4,TRANSFER,72,2022-03-12
5960,330,8,IN,10,2023-02-11
5961,186,1,TRANSFER,78,2022-04-11
5962,489,9,OUT,70,2021-12-31
5963,455,15,IN,36,2021-10-30
5964,184,12,IN,75,2021-11-05
5965,259,5,TRANSFER,47,2020-07-19
5966,109,11,OUT,32,2094-06-26
5967,368,5,OUT,47,2020-06-28
5968,76,4,TRANSFER,96,2036-07-20
5969,201,8,IN,11,2021-08-20
5970,97,3,TRANSFER,100,2044-00-21
5971,18,9,IN,74,2022-04-17
5972,90,3,TRANSFER,30,2022-01-29
5973,139,5,IN,13,2022-12-10
5974,458,12,TRANSFER,70,2023-01-22
5975,231,12,OUT,77,2097-03-03
5976,61,20,OUT,74,2079-09-04
5977,60,9,OUT,1,2022-03-09
5978,300,18,IN,50,2022-01-18
5979,70,16,OUT,88,2021-07-24
5980,265,18,IN,51,2098-02-22
5981,76,3,OUT,81,2023-09-13
5982,423,2,TRANSFER,23,2022-02-13
5983,361,17,OUT,92,2020-09-26
5984,180,16,IN,42,2021-05-18
5985,155,19,TRANSFER,7,2022-11-05
5986,429,17,OUT,11,2023-08-27
5987,294,2,TRANSFER,34,2095-02-27
5988,455,15,IN,3,2021-07-02
5989,267,20,IN,73,2023-09-24
5990,6,18,TRANSFER,17,2022-06-05
5991,446,1,OUT,20,2022-12-21
5992,398,7,IN,91,2021-04-08
5993,419,20,TRANSFER,66,2020-09-18
5994,392,15,IN,56,2020-07-15
5995,278,2,IN,38,2022-01-31
5996,207,12,TRANSFER,37,2022-02-16
5997,111,16,TRANSFER,unknown,2022-03-24
5998,249,11,TRANSFER,11,2023-10-25
5999,312,17,TRANSFER,25,2023-01-28
6000,150,9,TRANSFER,11,2022-04-27
6001,360,18,TRANSFER,79,2022-10-16
6002,4,4,TRANSFER,32,2021-02-27
6003,430,1,OUT,74,2020-06-26
6004,147,18,TRANSFER,98,2040-10-26
6005,390,2,TRANSFER,61,2023-02-22
6006,256,9,IN,83,2020-05-09
6007,480,13,IN,93,2021-09-10
6008,461,10,IN,68,2022-06-06
6009,80,12,IN,80,2023-12-05
6010,16,18,IN,unknown,2082-06-10
6011,188,19,IN,29,2020-08-28
6012,406,9,IN,64,2020-07-03
6013,208,9,OUT,22,2021-11-10
6014,270,13,IN,81,2021-12-26
6015,278,5,TRANSFER,93,2022-07-16
6016,89,18,IN,46,2022-11-19
6017,76,1,OUT,53,2022-03-23
6018,82,2,IN,28,2023-07-12
6019,424,12,TRANSFER,12,2021-09-29
6020,465,18,IN,3,2023-05-24
6021,161,13,IN,29,2021-06-01
6022,137,19,IN,98,2023-05-25
6023,342,7,IN,40,2057-07-03
6024,461,17,TRANSFER,11,2021-10-31
6025,361,3,OUT,unknown,2023-06-23
6026,132,5,IN,72,2021-04-11
6027,83,2,OUT,64,2020-11-27
6028,372,10,IN,unknown,2023-06-27
6029,186,10,IN,34,2020-12-04
6030,231,7,OUT,98,2020-04-06
6031,225,8,OUT,72,2020-08-24
6032,120,2,IN,48,2069-02-12
6033,265,11,OUT,27,2023-11-17
6034,182,15,IN,76,2020-05-27
6035,9,12,OUT,17,2023-02-15
6036,388,7,TRANSFER,53,2021-08-07
6037,39,13,IN,82,2022-10-11
6038,238,16,TRANSFER,30,2021-01-22
6039,156,17,OUT,unknown,2023-08-07
6040,461,2,IN,11,2021-02-04
6041,499,19,IN,27,2085-04-22
6042,188,20,OUT,22,2023-05-20
6043,107,17,TRANSFER,97,2021-09-28
6044,407,8,OUT,62,2023-04-24
6045,149,4,OUT,unknown,2023-09-25
6046,151,2,IN,65,2021-06-27
6047,413,16,IN,86,2020-07-16
6048,443,2,OUT,13,2021-10-28
6049,126,17,OUT,90,2021-07-14
6050,270,13,OUT,14,2023-08-23
6051,151,13,IN,53,2021-11-02
6052,64,18,OUT,11,2023-01-05
6053,97,1,TRANSFER,95,2022-07-27
6054,286,4,TRANSFER,83,2020-09-27
6055,80,19,IN,40,2021-07-24
6056,12,16,TRANSFER,8,2040-07-06
6057,421,16,IN,23,2023-01-19
6058,315,19,IN,unknown,2022-08-27
6059,47,2,OUT,unknown,2022-04-18
6060,117,12,IN,48,2022-12-28
6061,125,2,OUT,43,2021-04-09
6062,47,11,IN,52,2020-10-12
6063,417,17,IN,8,2022-03-26
6064,221,17,TRANSFER,40,2023-11-24
6065,204,2,TRANSFER,96,2023-12-29
6066,318,2,TRANSFER,4,2021-05-07
6067,283,1,IN,98,2020-01-02
6068,385,2,TRANSFER,81,2068-06-05
6069,102,18,IN,51,2020-12-26
6070,259,10,TRANSFER,66,2023-04-03
6071,94,3,IN,30,2022-09-28
6072,198,19,IN,58,2050-08-03
6073,301,18,IN,25,2021-12-13
6074,250,19,OUT,40,2023-12-09
6075,253,13,OUT,53,2021-12-02
6076,287,5,IN,70,2021-06-24
6077,335,6,IN,12,2020-03-21
6078,491,11,IN,63,2022-07-09
6079,225,16,IN,6,2071-02-15
6080,457,19,TRANSFER,60,2022-02-25
6081,145,18,TRANSFER,27,2022-02-26
6082,441,2,OUT,91,2020-11-23
6083,423,8,TRANSFER,46,2020-06-26
6084,220,1,OUT,39,2020-08-03
6085,21,7,TRANSFER,27,2020-04-20
6086,310,3,TRANSFER,unknown,2085-03-21
6087,105,6,IN,unknown,2022-01-23
6088,65,5,OUT,70,2022-12-21
6089,402,4,IN,95,2022-10-30
6090,463,14,TRANSFER,52,2021-01-29
6091,124,2,TRANSFER,unknown,2021-02-18
6092,482,19,OUT,42,2020-07-17
6093,189,2,TRANSFER,60,2022-09-15
6094,160,19,TRANSFER,20,2021-08-08
6095,457,14,TRANSFER,4,2023-01-20
6096,306,3,OUT,70,2022-05-11
6097,250,11,OUT,unknown,2023-12-22
6098,346,3,OUT,81,2022-01-15
6099,181,20,TRANSFER,58,2022-03-13
6100,306,18,TRANSFER,58,2021-03-31
6101,183,2,IN,55,2021-03-17
6102,305,15,TRANSFER,61,2023-11-26
6103,458,20,IN,73,2023-10-19
6104,3,7,IN,45,2022-10-18
6105,83,2,IN,unknown,2022-10-16
6106,212,2,TRANSFER,unknown,2023-04-20
6107,301,18,IN,unknown,2022-07-14
6108,161,8,IN,4,2021-11-13
6109,87,1,TRANSFER,42,2099-07-14
6110,400,5,TRANSFER,25,2023-03-26
6111,392,8,IN,15,2021-08-30
6112,148,6,IN,2,2022-06-11
6113,433,3,IN,77,2020-04-27
6114,391,10,OUT,54,2021-11-14
6115,371,16,IN,89,2020-09-11
6116,198,9,TRANSFER,69,2022-04-29
6117,195,1,OUT,43,2020-03-21
6118,24,7,IN,12,2022-08-23
6119,487,20,OUT,49,2020-11-16
6120,329,14,OUT,75,2022-04-02
6121,19,20,OUT,75,2022-06-21
6122,356,5,IN,56,2021-10-26
6123,309,18,IN,30,2020-12-25
6124,108,12,IN,73,2049-02-11
6125,128,20,TRANSFER,92,2084-10-01
6126,263,15,IN,27,2022-07-10
6127,415,5,OUT,42,2021-11-18
6128,388,5,TRANSFER,37,2023-01-02
6129,85,7,TRANSFER,18,2022-09-25
6130,234,18,TRANSFER,46,2022-07-12
6131,4,5,IN,94,2020-11-20
6132,457,5,IN,21,2021-07-13
6133,484,13,IN,99,2020-05-29
6134,146,16,OUT,96,2020-04-08
6135,291,20,TRANSFER,unknown,2020-12-07
6136,465,4,TRANSFER,77,2041-04-08
6137,300,16,IN,8,2022-09-09
6138,79,6,IN,unknown,2023-04-08
6139,24,4,TRANSFER,62,2020-12-14
6140,367,4,TRANSFER,72,2022-06-01
6141,396,14,TRANSFER,31,2021-07-13
6142,453,12,IN,33,2022-03-01
6143,307,15,IN,100,2020-12-16
6144,297,13,OUT,63,2022-07-12
6145,456,14,OUT,16,2023-12-22
6146,109,1,OUT,74,2023-08-02
6147,379,20,OUT,3,2021-01-25
6148,119,2,OUT,16,2022-08-11
6149,323,5,OUT,38,2020-04-08
6150,221,9,IN,57,2023-11-10
6151,432,1,TRANSFER,15,2022-06-08
6152,160,18,IN,6,2023-11-16
6153,383,10,TRANSFER,58,2023-06-07
6154,400,6,TRANSFER,91,2080-03-08
6155,91,15,IN,64,2023-07-28
6156,326,13,OUT,25,2022-10-12
6157,349,20,OUT,45,2020-11-07
6158,495,18,OUT,69,2023-10-25
6159,493,17,IN,72,2021-03-03
6160,142,12,IN,100,2022-02-04
6161,488,4,IN,35,2023-08-03
6162,185,16,TRANSFER,58,2021-11-26
6163,208,8,OUT,17,2022-04-24
6164,441,17,IN,96,2039-01-18
6165,320,17,TRANSFER,60,2020-01-20
6166,277,17,OUT,3,2021-08-01
6167,262,3,OUT,20,2022-04-24
6168,398,13,TRANSFER,95,2020-04-16
6169,191,1,OUT,95,2023-06-03
6170,244,9,IN,15,2020-11-04
6171,169,2,OUT,unknown,2023-10-26
6172,317,6,IN,70,2021-06-26
6173,134,19,OUT,71,2023-01-18
6174,57,8,OUT,22,2020-06-22
6175,414,13,OUT,28,2023-04-14
6176,346,3,TRANSFER,49,2020-04-21
6177,317,5,OUT,unknown,2023-04-01
6178,444,8,TRANSFER,14,2094-02-24
6179,496,10,TRANSFER,31,2059-02-24
6180,446,19,TRANSFER,54,2022-06-05
6181,219,2,IN,50,2022-04-13
6182,208,5,OUT,56,2020-09-27
6183,328,20,IN,42,2023-10-25
6184,162,13,IN,60,2021-07-07
6185,448,20,TRANSFER,60,2022-09-27
6186,96,19,IN,22,2023-11-25
6187,10,6,TRANSFER,48,2020-04-21
6188,310,14,IN,21,2023-03-27
6189,47,6,TRANSFER,36,2023-10-14
6190,202,13,TRANSFER,38,2067-10-07
6191,494,8,OUT,unknown,2020-12-18
6192,54,12,OUT,91,2021-11-21
6193,282,18,TRANSFER,unknown,2022-08-08
6194,107,16,OUT,26,2022-09-17
6195,262,16,OUT,92,2023-09-20
6196,252,5,OUT,78,2020-07-08
6197,271,8,OUT,34,2023-09-05
6198,260,5,OUT,80,2021-11-05
6199,152,2,TRANSFER,87,2022-02-04
6200,207,1,TRANSFER,10,2023-11-16
6201,246,14,TRANSFER,100,2022-09-17
6202,147,2,TRANSFER,77,2022-05-19
6203,372,17,IN,2,2022-07-23
6204,312,11,OUT,56,2079-06-16
6205,416,20,OUT,3,2020-01-04
6206,387,19,TRANSFER,100,2020-05-06
6207,189,20,IN,51,2064-00-09
6208,182,2,TRANSFER,67,2020-06-15
6209,457,11,IN,44,2023-10-03
6210,196,19,TRANSFER,73,2022-02-12
6211,92,1,OUT,4,2020-07-24
6212,317,11,IN,11,2022-05-31
6213,171,2,IN,36,2038-08-14
6214,92,15,TRANSFER,unknown,2020-06-28
6215,378,7,IN,82,2050-09-11
6216,67,2,OUT,7,2020-04-03
6217,302,2,OUT,13,2021-05-18
6218,471,14,IN,6,2020-08-20
6219,447,5,IN,94,2023-05-27
6220,290,17,OUT,28,2022-06-26
6221,148,18,IN,63,2021-02-11
6222,418,9,TRANSFER,88,2020-12-23
6223,306,3,TRANSFER,83,2022-10-21
6224,276,12,IN,5,2022-06-13
6225,122,14,OUT,80,2022-07-26
6226,132,17,OUT,unknown,2022-03-21
6227,117,17,IN,11,2023-09-15
6228,118,18,IN,12,2020-02-29
6229,351,15,OUT,4,2020-07-23
6230,148,3,TRANSFER,88,2020-08-22
6231,147,14,IN,83,2021-03-09
6232,193,5,IN,49,2022-09-30
6233,235,10,TRANSFER,unknown,2023-04-09
6234,351,20,IN,70,2022-09-27
6235,110,16,TRANSFER,19,2020-02-09
6236,467,11,TRANSFER,99,2022-09-24
6237,123,9,OUT,8,2021-11-10
6238,297,15,OUT,unknown,2020-02-15
6239,250,20,IN,52,2022-07-25
6240,342,20,TRANSFER,9,2021-01-18
6241,160,17,TRANSFER,18,2022-12-18
6242,136,15,TRANSFER,41,2021-08-28
6243,43,12,TRANSFER,59,2021-03-28
6244,327,13,OUT,45,2020-07-02
6245,99,16,OUT,96,2020-12-24
6246,235,8,TRANSFER,83,2020-10-22
6247,237,4,OUT,53,2022-07-18
6248,400,13,IN,78,2091-05-25
6249,237,15,TRANSFER,17,2020-04-16
6250,4,5,OUT,unknown,2021-04-11
6251,86,6,IN,77,2021-06-11
6252,487,16,TRANSFER,100,2023-10-17
6253,5,4,OUT,81,2023-07-23
6254,176,17,OUT,unknown,2020-10-22
6255,445,17,IN,87,2020-05-08
6256,251,9,OUT,79,2021-05-07
6257,79,16,TRANSFER,6,2020-04-22
6258,80,17,IN,83,2021-01-24
6259,481,7,TRANSFER,71,2022-02-16
6260,438,4,IN,78,2021-02-08
6261,257,6,IN,17,2023-03-10
6262,175,4,OUT,7,2020-06-28
6263,328,14,OUT,53,2023-06-23
